,GRB,z,P_bolo,P_bolo_err,S_bolo,S_bolo_err,F_beam,F_beam_err,T_lag,T_lag_err,V,V_err,E_peak,E_peak_err_min,E_peak_err_max,T_RT,T_RT_err,mu,mu_err,dL,dL_err,L,L_err,E_iso,E_iso_err,E_gamma,E_gamma_err,E_peak_err,T_lag_i,T_lag_i_err,T_RT_i,T_RT_i_err,V_i,V_i_err,E_peak_i,E_peak_i_err,E_peak_i_err_min,E_peak_i_err_max,_T_lag_i,_T_lag_i_err,_V_i,_V_i_err,_E_peak_i,_E_peak_i_err,_E_peak_i_err_min,_E_peak_i_err_max,_T_RT_i,_T_RT_i_err,log_T_lag_i,log_T_lag_i_err,log_V_i,log_V_i_err,log_E_peak_i,log_E_peak_i_err,log_E_peak_i_err_min,log_E_peak_i_err_max,log_T_RT_i,log_T_RT_i_err,log_L,log_L_err,log_E_iso,log_E_iso_err,log_E_gamma,log_E_gamma_err
96,71031,2.69,7.08e-08,8.61e-09,2.19e-06,1.92e-07,,,,,-0.038,0.108,24.0,7.0,7.0,,,45.86289596557617,0.23957940936088562,4.460780171629591e+28,4.9215963975607e+27,1.7703729487691733e+51,4.460504370109942e+50,1.4840524695713295e+52,1.1391765448692246e+50,,,7.0,,,,,-0.14021999999999998,0.39852,88.56,25.83,25.83,25.83,,,-7.010999999999999,19.926,0.2952,0.0861,0.0861,0.0861,,,,,,1.234310632777663,-0.529883646848996,0.12666922388844842,0.12666922388844842,0.12666922388844842,,,51.248064764966855,0.1094217145483882,52.171449255958144,0.0033336967357577465,,
64,60604,2.68,5.1e-08,1.19e-08,9.82e-07,1.57e-07,,,,,0.08,0.338,40.0,5.0,5.0,,,45.862945556640625,0.24701638519763947,4.460882045990066e+28,5.074487490444283e+27,1.2753268988372914e+51,4.1561859052873735e+50,6.672906088332375e+51,9.636627380681428e+49,,,5.0,,,,,0.2944,1.24384,147.20000000000002,18.400000000000002,18.400000000000002,18.400000000000002,,,14.719999999999999,62.192,0.49066666666666675,0.061333333333333344,0.061333333333333344,0.061333333333333344,,,,,1.16790781000148,1.8348941860412389,-0.3092134447181823,0.05428681023790648,0.05428681023790648,0.05428681023790648,,,51.105621519800806,0.14153301448248243,51.8243150128163,0.006271831253410667,,
27,30429,2.66,2e-07,5.4e-08,1.13e-06,1.9e-07,0.00576,0.00279,0.03,0.17,0.22,0.135,35.0,8.0,12.0,,,45.85968017578125,0.24745482206344604,4.454178975758263e+28,5.075855723769215e+27,4.986263062311942e+51,1.7618164060339685e+51,7.697373306574446e+51,3.858566918096172e+50,4.433687024586881e+49,2.1590371170207998e+49,10.0,0.008196721311475409,0.04644808743169399,,,0.8052,0.49410000000000004,128.1,36.6,29.28,43.92,0.08196721311475408,0.4644808743169399,40.26,24.705000000000002,0.427,0.12200000000000001,0.0976,0.1464,,,-1.0863598306747484,2.4610020641184276,1.6048737705526357,0.26649888662245,-0.36957212497497616,0.12408413768664338,0.0992673101493147,0.14890096522397203,,,51.6977751870231,0.15345101806810843,51.88634254944812,0.021770469663363167,49.646765032871336,0.21148491107890213
99,80210,2.64,2.57e-07,1.95e-08,4.17e-06,1.41e-07,,,0.53,0.17,0.019,0.013,73.0,15.0,15.0,0.57,0.44,45.85414123535156,0.24389930069446564,4.44283183960016e+28,4.990178894434955e+27,6.374743848322629e+51,1.5115002990359865e+51,2.8416087834593324e+52,3.978437049816644e+50,,,15.0,0.14560439560439561,0.046703296703296704,0.15659340659340656,0.12087912087912088,0.06916,0.04732,265.72,54.6,54.6,54.6,1.456043956043956,0.46703296703296704,3.4579999999999997,2.366,0.8857333333333334,0.182,0.182,0.182,1.5659340659340655,1.2087912087912087,0.16317448595173303,0.13930200362934492,0.5388249889379038,0.29714885603906704,-0.05269701095015053,0.08923859217190104,0.08923859217190104,0.08923859217190104,0.19477347202343528,0.33524486322356284,51.80446273851854,0.10297452805718152,52.45356428651194,0.006080405112034482,,
44,050820A,2.61,6.12e-07,3.49e-08,1.09e-05,4.66e-07,0.00673,0.00309,,,0.061,0.033,246.0,40.0,76.0,1.01,0.75,45.84262466430664,0.2462877631187439,4.419331312521296e+28,5.01239259901056e+27,1.502015481101996e+52,3.5131785786671164e+51,7.410410779792767e+52,9.60428676617211e+50,4.987206454800532e+50,2.2907290323524272e+50,58.0,,,0.27977839335180055,0.20775623268698062,0.22021,0.11913,888.06,209.38,144.4,274.36,,,11.010499999999999,5.9565,2.9602,0.6979333333333333,0.48133333333333334,0.9145333333333334,2.7977839335180055,2.0775623268698062,,,1.0418070412524436,0.2349461951279887,0.4713210542893746,0.10239463394466912,0.07061698892735802,0.13417227896198025,0.44681417187698463,0.32249590240340487,52.176674408914835,0.1015804490601139,52.86984228280424,0.0056286876249006254,50.69785734702822,0.19948060849348268
114,80721,2.6,9.57e-06,5.01e-07,5.99e-05,3.04e-06,,,0.13,0.05,0.048,0.009,485.0,36.0,41.0,0.09,0.04,45.83036804199219,0.231741800904274,4.394457178863893e+28,4.6898105458936005e+27,2.3223746143570663e+53,5.103846166853672e+52,4.037798659003491e+53,1.41531205284639e+52,,,38.5,0.036111111111111115,0.01388888888888889,0.024999999999999998,0.011111111111111112,0.1728,0.0324,1746.0,138.6,129.6,147.6,0.3611111111111111,0.1388888888888889,8.64,1.6199999999999999,5.82,0.46199999999999997,0.432,0.492,0.24999999999999997,0.1111111111111111,-0.4423591484604505,0.16703633919355837,0.9365137424788933,0.0814302153568597,0.7649229846498885,0.03447492279025813,0.03223629144024137,0.03671355414027489,-0.6020599913279624,0.1930197697347786,53.36593227562034,0.09544421528915377,53.606144659465514,0.015222705900696054,,
87,70529,2.5,3.32e-07,5.08e-08,7.44e-06,4.31e-07,,,,,0.17,0.091,180.0,52.0,52.0,,,45.82343292236328,0.24152950942516327,4.380444810336039e+28,4.8723008474243486e+27,8.005424641830286e+51,2.1614610787162118e+51,5.125676362755365e+52,5.257871114175397e+50,,,52.0,,,,,0.5950000000000001,0.3185,630.0,182.0,182.0,182.0,,,29.750000000000004,15.925,2.1,0.6066666666666667,0.6066666666666667,0.6066666666666667,,,,,1.4734869700645685,0.2324752814893877,0.3222192947339193,0.12546285032760607,0.12546285032760607,0.12546285032760607,,,51.903384373695964,0.11725931619293624,52.709751181187535,0.00445495238060129,,
22,30115,2.5,3.2e-07,5.1e-08,,,,,0.44,0.06,0.02,0.02,83.0,22.0,53.0,0.7,0.4,45.783695220947266,0.2314225286245346,4.30101218268395e+28,4.583761279211389e+27,7.438770973230408e+51,1.9797820651185412e+51,,,,,37.5,0.12571428571428572,0.017142857142857144,0.19999999999999998,0.1142857142857143,0.07,0.07,290.5,131.25,77.0,185.5,1.2571428571428571,0.17142857142857143,3.5000000000000004,3.5000000000000004,0.9683333333333334,0.4375,0.25666666666666665,0.6183333333333333,1.9999999999999998,1.1428571428571428,0.09938463213591178,0.059221974804988885,0.5440680443502757,0.43429448190325176,-0.013975117993312877,0.1962173864020716,0.11511420002254866,0.2773205727815945,0.30102999566398114,0.24816827537328676,51.87150118774543,0.11558474233796996,,,,
91,70802,2.45,6.38e-08,9.69e-09,6.5e-07,7.05e-08,,,,,-0.156,0.15,70.0,25.0,25.0,,,45.79659652709961,0.22825336456298828,4.326641722460998e+28,4.547930363206078e+27,1.5008331392410115e+51,3.892458792755528e+50,4.432063697726853e+51,1.029088903593902e+50,,,25.0,,,,,-0.5382,0.5175,241.5,86.25,86.25,86.25,,,-26.91,25.874999999999996,0.805,0.2875,0.2875,0.2875,,,,,,0.4175908479838959,-0.09420411963213146,0.15510517210830418,0.15510517210830418,0.15510517210830418,,,51.17633241060762,0.11263566418745327,51.64660599345604,0.010083962296117775,,
35,50406,2.44,4.05e-08,6.84e-09,1.41e-07,1.77e-08,,,,,0.02,0.274,25.0,13.0,35.0,,,45.77326202392578,0.2359553426504135,4.280396825501065e+28,4.651141295715754e+27,9.32465889436833e+50,2.5664453067120666e+50,9.437100948219456e+50,6.803019491738717e+49,,,24.0,,,,,0.0688,0.9425600000000001,86.0,82.56,44.72,120.39999999999999,,,3.44,47.128,0.2866666666666667,0.2752,0.14906666666666665,0.4013333333333333,,,,,0.5365584425715301,5.94983440207455,-0.5426228034760947,0.41692270262712167,0.2258331305896909,0.6080122746645524,,,50.9696329538316,0.11953177563253414,50.97483860070078,0.031307430552598166,,
72,60908,2.43,6.69e-07,3.36e-08,7.68e-06,1.85e-07,,,0.26,0.06,0.061,0.008,151.0,25.0,112.0,0.52,0.09,45.781639099121094,0.2359583079814911,4.296941571660662e+28,4.669177735351682e+27,1.5522257312580696e+52,3.462295167976056e+51,5.195123314490525e+52,9.895169953715347e+50,,,68.5,0.07580174927113703,0.017492711370262388,0.15160349854227406,0.026239067055393583,0.20923,0.027440000000000003,517.9300000000001,234.955,85.75,384.16,0.7580174927113703,0.17492711370262387,10.4615,1.372,1.7264333333333335,0.7831833333333333,0.28583333333333333,1.2805333333333335,1.5160349854227406,0.26239067055393583,-0.1203207720719525,0.100221803516135,1.0195939593895562,0.056956653364360905,0.23714981261627752,0.19701438417465394,0.07190305991775692,0.322125708431551,0.1807092235920287,0.07516635263710125,52.190954878462875,0.09687094189281283,52.7155958606838,0.00827202252621576,,
105,080413A,2.43,1.22e-06,2.65e-08,9.86e-06,1.71e-07,,,0.13,0.03,0.078,0.004,170.0,24.0,48.0,0.23,0.03,45.78095626831055,0.23881137371063232,4.295590588423337e+28,4.7241488532123096e+27,2.8288860825504275e+52,6.252498397444123e+51,6.665587337845246e+52,1.819691804684174e+51,,,36.0,0.037900874635568516,0.008746355685131194,0.06705539358600583,0.008746355685131194,0.26754,0.013720000000000001,583.1,123.48,82.32000000000001,164.64000000000001,0.37900874635568516,0.08746355685131194,13.376999999999999,0.686,1.9436666666666667,0.4116,0.27440000000000003,0.5488000000000001,0.6705539358600583,0.08746355685131194,-0.4213507677359337,0.100221803516135,1.1263587270692696,0.022271511892474453,0.288621786701382,0.09196824322657098,0.061312162151047324,0.12262432430209465,-0.17356628402517763,0.05664710633520675,52.451615459045584,0.09598921529108631,52.82383842326928,0.011856151145930036,,
100,80310,2.43,1.83e-07,1.72e-08,5.49e-06,2.9e-07,,,,,0.038,0.021,28.0,6.0,6.0,0.41,0.55,45.781192779541016,0.23935037851333618,4.296058478662623e+28,4.735327137830838e+27,4.244253569657781e+51,1.017134990062352e+51,3.71217513381147e+52,2.8050454773990102e+50,,,6.0,,,0.11953352769679298,0.16034985422740525,0.13034,0.07203000000000001,96.04,20.580000000000002,20.580000000000002,20.580000000000002,,,6.517,3.6015000000000006,0.3201333333333334,0.06860000000000001,0.06860000000000001,0.06860000000000001,1.1953352769679297,1.6034985422740524,,,0.8140477209955995,0.2400048452623234,-0.4946691033346727,0.09306310326498253,0.09306310326498253,0.09306310326498253,0.07748973667696489,0.5825901586507037,51.627801322593456,0.104078633918759,52.56962845727035,0.003281676452240176,,
51,051109A,2.35,8.3e-07,8.83e-08,6.1e-06,4.58e-07,,,,,-0.006,0.025,161.0,35.0,130.0,0.7,1.25,45.76003646850586,0.22804509103298187,4.254405899480482e+28,4.4679194466689684e+27,1.8878426822193379e+52,4.444799094521585e+51,4.1416437193087434e+52,1.2569861110473128e+51,,,82.5,,,0.208955223880597,0.3731343283582089,-0.0201,0.08375,539.35,276.375,117.25,435.5,,,-1.005,4.1875,1.7978333333333334,0.92125,0.3908333333333333,1.4516666666666667,2.08955223880597,3.731343283582089,,,,1.8095603412635493,0.2547494283490325,0.2225422034597408,0.09441184389201124,0.35067256302747035,0.32005323297741156,0.7755258605415211,52.275965800825034,0.10225172563902322,52.61717273642288,0.013180808607747391,,
80,70110,2.35,1.12e-07,1.36e-08,4.04e-06,1.64e-07,,,,,-0.01,0.031,110.0,30.0,30.0,,,45.72837448120117,0.22991007566452026,4.1928229584973355e+28,4.439256236512834e+27,2.474234943904959e+51,6.039621190918996e+50,2.6641548969552336e+52,1.5924537947142295e+50,,,30.0,,,,,-0.0335,0.10385,368.5,100.5,100.5,100.5,,,-1.675,5.1925,1.2283333333333333,0.335,0.335,0.335,,,,,,1.3463128939000806,0.08931623747540782,0.11844394960997778,0.11844394960997778,0.11844394960997778,,,51.393440936197266,0.10601152337871195,52.42555947160085,0.0025959222435627946,,
20,21004,2.32,2.3e-07,5.5e-08,3.61e-06,8.6e-07,0.0104,0.00256,0.71,0.19,0.035,0.067,80.0,23.0,53.0,1.23,0.96,45.73613739013672,0.22196529805660248,4.207838922651889e+28,4.3012023387792726e+27,5.1174771611271993e+51,1.609998451610967e+51,2.4193416123191713e+52,4.8388183713831024e+50,2.516115276811938e+50,6.213925473669754e+49,38.0,0.21385542168674698,0.057228915662650606,0.3704819277108434,0.2891566265060241,0.11620000000000001,0.22244,265.59999999999997,126.16,76.36,175.95999999999998,2.13855421686747,0.572289156626506,5.8100000000000005,11.122,0.8853333333333332,0.4205333333333333,0.25453333333333333,0.5865333333333332,3.7048192771084336,2.8915662650602405,0.330120265015039,0.11621965008678568,0.7641761323903308,0.8313637225005105,-0.05289318402368263,0.20628987890404463,0.12485966354718492,0.28772009426090434,0.5687670277353616,0.3389615468513184,51.709055913118895,0.13663245020783063,52.38369719530293,0.008686132239131365,50.400730534601706,0.10725556054777419
84,70506,2.31,1.67e-07,1.38e-08,5.16e-07,3.43e-08,,,2.52,0.04,0.01,0.03,31.0,3.0,2.0,0.12,0.06,45.71519470214844,0.22571438550949097,4.167451640563306e+28,4.3318707715002336e+27,3.6447477208292136e+51,8.15373431575544e+50,3.402300819414719e+51,2.403324404647568e+50,,,2.5,0.7613293051359517,0.012084592145015106,0.036253776435045314,0.018126888217522657,0.033100000000000004,0.0993,102.61,8.275,9.93,6.62,7.613293051359516,0.12084592145015105,1.6550000000000002,4.965,0.34203333333333336,0.027583333333333335,0.0331,0.02206666666666667,0.3625377643504531,0.18126888217522655,0.8815725470058253,0.00689356320481352,0.2187979981117376,1.3028834457097551,-0.465931567109671,0.03502374854058482,0.04202849824870178,0.028018998832467855,-0.440646747728094,0.2171472409516259,51.561667473053575,0.09715684298259569,51.53177270975748,0.030677784903846563,,
48,050922C,2.2,1.93e-06,5.18e-08,5.09e-06,1.03e-07,,,0.06,0.01,0.015,0.003,198.0,22.0,38.0,0.13,0.01,45.69289016723633,0.2299249917268753,4.124864264677463e+28,4.367586609777499e+27,4.126544159036879e+52,8.808635343634278e+51,3.4009245093098627e+52,2.7432926357966615e+51,,,30.0,0.01875,0.0031249999999999997,0.040625,0.0031249999999999997,0.048,0.009600000000000001,633.6,96.0,70.4,121.60000000000001,0.18749999999999997,0.031249999999999997,2.4,0.48000000000000004,2.112,0.32,0.2346666666666667,0.4053333333333334,0.40625,0.031249999999999997,-0.7269987279362624,0.07238241365054196,0.38021124171160603,0.08685889638065036,0.32469391386177465,0.06580219422776543,0.048254942433694645,0.08334944602183621,-0.3912066260130692,0.033407267838711674,52.61558649694892,0.09270570180281772,52.531596991958004,0.03503155835158726,,
92,070810A,2.17,2.77e-07,1.77e-08,1.59e-06,8.43e-08,,,1.09,0.23,-0.006,0.015,44.0,9.0,9.0,0.73,0.22,45.64068603515625,0.22692647576332092,4.026881368659595e+28,4.208232134574852e+27,5.644523742837037e+51,1.2336480938481684e+51,1.0220811933982723e+52,3.8394661239968285e+50,,,9.0,0.3438485804416404,0.07255520504731862,0.2302839116719243,0.0694006309148265,-0.01902,0.047549999999999995,139.48,28.53,28.53,28.53,3.4384858044164037,0.7255520504731862,-0.951,2.3774999999999995,0.4649333333333333,0.0951,0.0951,0.0951,2.302839116719243,0.6940063091482649,0.5363672357228721,0.09164012003463111,,1.0857362047581294,-0.3326093160157235,0.08883296220748334,0.08883296220748334,0.08883296220748334,0.3622635979027044,0.1308832685187882,51.75162730417357,0.09491793890469823,52.00948539721182,0.016314349210968544,,
14,926,2.07,2.9e-06,2.9e-07,,,,,,,0.326,0.034,100.0,7.0,7.0,,,45.60859680175781,0.2293958216905594,3.967811107586559e+28,4.1916226305657426e+27,5.737330122577646e+52,1.3411101263506023e+52,,,,,7.0,,,,,1.00082,0.10438,307.0,21.49,21.49,21.49,,,50.041000000000004,5.219,1.0233333333333334,0.07163333333333333,0.07163333333333333,0.07163333333333333,,,,,1.6993259798811444,0.04529451651751706,0.010017120757524088,0.030400613733227617,0.030400613733227617,0.030400613733227617,,,52.758709839648695,0.10151703232251247,,,,
88,70611,2.04,1.45e-07,2.25e-08,9.52e-07,8.44e-08,,,,,0.053,0.08,92.0,30.0,30.0,,,45.561527252197266,0.224142923951149,3.88272899537442e+28,4.007816199364026e+27,2.7469580309653566e+51,7.094244398752346e+50,5.932631682121188e+51,2.0301687599010666e+50,,,30.0,,,,,0.16111999999999999,0.2432,279.68,91.2,91.2,91.2,,,8.056,12.16,0.9322666666666667,0.304,0.304,0.304,,,,,0.9061194575455616,0.6555388406086821,-0.030459843765353416,0.14161776583801688,0.14161776583801688,0.14161776583801688,,,51.4388520241605,0.11216011169156635,51.77324738670124,0.014861719671802649,,
53,60108,2.03,1.22e-07,1.16e-08,8.62e-07,5.26e-08,,,,,0.006,0.04,65.0,10.0,600.0,,,45.55207443237305,0.22130657732486725,3.865863496019553e+28,3.9399119922496396e+27,2.291198544137889e+51,5.153292761409175e+50,5.342782949323324e+51,1.6088965664949362e+50,,,305.0,,,,,0.018179999999999998,0.12119999999999999,196.95,924.15,30.299999999999997,1817.9999999999998,,,0.9089999999999999,6.06,0.6565,3.0805,0.10099999999999999,6.06,,,,,-0.04143611677803259,2.8952965460216786,-0.18276526957450187,2.0378433381614123,0.06681453567742335,4.008872140645401,,,51.360062724670584,0.09768016899443722,51.72776753131824,0.013078107559475825,,
23,30226,1.98,2.6e-07,4.7e-08,8.33e-06,9.8e-07,0.00272,0.000682,0.31,0.22,0.033,0.029,97.0,17.0,27.0,1.76,1.15,45.52803039550781,0.2251230627298355,3.8232941087192846e+28,3.9637237650353737e+27,4.775937416741296e+51,1.3137724473464938e+51,5.1346874911532e+52,3.820704069905926e+50,1.3966349975936705e+50,3.503398571670008e+49,22.0,0.1040268456375839,0.0738255033557047,0.5906040268456376,0.3859060402684564,0.09834000000000001,0.08642000000000001,289.06,65.56,50.66,80.46,1.0402684563758389,0.738255033557047,4.917000000000001,4.321000000000001,0.9635333333333334,0.21853333333333333,0.16886666666666666,0.2682,5.906040268456376,3.8590604026845634,0.017145429758017423,0.30820898715714645,0.6917002082901615,0.38165272652103943,-0.01613325637716234,0.09849977940073751,0.07611346590056989,0.12088609290090513,0.7712964037378947,0.28377196260723836,51.67905862722056,0.11946641561070084,52.71051401658028,0.003231570952281606,50.14508292061447,0.10894089509467364
102,080319C,1.95,2.22e-06,7.79e-08,1.77e-05,2.99e-07,,,,,0.042,0.007,307.0,56.0,85.0,0.21,0.12,45.50322341918945,0.20937944948673248,3.7798652028525803e+28,3.644651858522285e+27,3.9857996360866536e+52,7.812649201147672e+51,1.0772431448882848e+53,2.615550046973794e+51,,,70.5,,,0.07118644067796609,0.04067796610169491,0.12390000000000001,0.02065,905.6500000000001,207.97500000000002,165.20000000000002,250.75000000000003,,,6.195,1.0325,3.0188333333333337,0.69325,0.5506666666666667,0.8358333333333334,0.7118644067796609,0.4067796610169491,,,0.7920413107120823,0.07238241365054196,0.4798391367356871,0.09973212043706596,0.07921984034717297,0.12024440052695896,-0.1476027212442438,0.24816827537328676,52.60051546317304,0.08512696941373589,53.032313739106044,0.010544684901757346,,
33,50315,1.95,2.79e-07,1.93e-08,7.52e-06,2.07e-07,,,,,0.032,0.016,39.0,7.0,7.0,1.97,1.62,45.491058349609375,0.21355308592319489,3.758748765175525e+28,3.696535099849821e+27,4.953368798307099e+51,1.0327754950917119e+51,4.525767980471342e+52,3.334817523830163e+50,,,7.0,,,0.6677966101694914,0.5491525423728814,0.09440000000000001,0.047200000000000006,115.05000000000001,20.650000000000002,20.650000000000002,20.650000000000002,,,4.720000000000001,2.3600000000000003,0.38350000000000006,0.06883333333333334,0.06883333333333334,0.06883333333333334,6.677966101694914,5.491525423728813,,,0.6739419986340879,0.21714724095162588,-0.4162346317150002,0.07795029162366057,0.07795029162366057,0.07795029162366057,0.8246442101834299,0.35713556379861316,51.69490066416397,0.09055023294783178,52.65569228550385,0.0032001040596934694,,
42,50802,1.71,5.47e-07,5.32e-08,5.24e-06,2.5e-07,,,,,0.07,0.036,121.0,28.0,28.0,2.03,1.02,45.34803771972656,0.2263539433479309,3.5191612949125636e+28,3.668368213613746e+27,8.512860864416351e+51,1.9583808822193518e+51,3.009194123568453e+52,6.718222799007675e+50,,,28.0,,,0.7490774907749077,0.3763837638376384,0.1897,0.09756,327.90999999999997,75.88,75.88,75.88,,,9.485,4.877999999999999,1.0930333333333333,0.25293333333333334,0.25293333333333334,0.25293333333333334,7.490774907749077,3.763837638376384,,,0.9770373352246814,0.22335144783595803,0.038633406471193364,0.10049789663876901,0.10049789663876901,0.10049789663876901,0.8745267470388072,0.21821693179375215,51.930075535270674,0.09990930477529876,52.47845020504656,0.00969590850571552,,
111,80605,1.64,5.99e-06,1.1e-07,4.72e-05,4.32e-07,,,0.11,0.01,0.057,0.003,246.0,11.0,14.0,0.22,0.01,45.22641372680664,0.21708320081233978,3.3274717257939933e+28,3.3264904020071626e+27,8.334229091030783e+52,1.6733680208060582e+52,2.487577863969324e+53,6.318557636856548e+51,,,12.5,0.04166666666666667,0.0037878787878787884,0.08333333333333334,0.0037878787878787884,0.15047999999999997,0.00792,649.4399999999999,32.99999999999999,29.039999999999996,36.959999999999994,0.4166666666666667,0.03787878787878788,7.523999999999998,0.39599999999999996,2.1647999999999996,0.10999999999999997,0.09679999999999998,0.12319999999999998,0.8333333333333334,0.03787878787878788,-0.38021124171160603,0.039481316536659254,0.8764487868783412,0.022857604310697464,0.33541777925354765,0.022067809039799376,0.019419671955023456,0.024715946124575304,-0.0791812460476248,0.019740658268329627,52.920865434158586,0.08719876663956136,53.39577668353353,0.011031271643878437,,
7,990510,1.62,3.3e-06,1.2e-07,2.85e-05,2.9e-06,0.00213,0.000319,0.03,0.01,0.118,0.001,126.0,10.0,10.0,0.13,0.01,45.16440200805664,0.21622686088085175,3.23379161140022e+28,3.22008516346597e+27,4.3365850087044317e+52,8.779196743981671e+51,1.4294780563043755e+53,3.7016835114808834e+51,3.04478825992832e+50,4.6276977151259363e+49,10.0,0.011450381679389311,0.003816793893129771,0.04961832061068702,0.003816793893129771,0.30916,0.0026200000000000004,330.12,26.200000000000003,26.200000000000003,26.200000000000003,0.11450381679389311,0.038167938931297704,15.457999999999998,0.131,1.1004,0.08733333333333335,0.08733333333333335,0.08733333333333335,0.4961832061068702,0.038167938931297704,-0.9411800366000831,0.14476482730108392,1.1891533029618897,0.003680461711044507,0.04155058171764594,0.03446781602406761,0.03446781602406761,0.03446781602406761,-0.3043579390129087,0.03340726783871167,52.63714786414716,0.08792071857927922,53.15517749295804,0.011246207772818676,50.48355709639677,0.0660073348300021
5,990123,1.61,1.3e-05,5e-07,0.000311,3.1e-05,0.00241,0.00069,0.07,0.01,0.059,0.003,604.0,60.0,60.0,,,45.15754318237305,0.21979454159736633,3.223593452421138e+28,3.262893150592759e+27,1.697593666649752e+53,3.4980538076235604e+52,1.556002447179702e+54,1.467657841072798e+52,3.749965897703081e+51,1.0742241625886126e+51,60.0,0.02681992337164751,0.0038314176245210726,,,0.15399000000000002,0.007830000000000002,1576.4400000000003,156.60000000000002,156.60000000000002,156.60000000000002,0.2681992337164751,0.038314176245210725,7.6995000000000005,0.39150000000000007,5.254800000000001,0.5220000000000001,0.5220000000000001,0.5220000000000001,,,-0.5715424673240241,0.06204206884332168,0.8864625233164439,0.02208277026626704,0.7205561912397505,0.04314183595065415,0.04314183595065415,0.04314183595065415,,,53.229833746302674,0.08949052390432899,54.192010275684396,0.004096366961731027,51.57402731825926,0.12440903167283027
52,51111,1.55,7.61e-07,3.65e-08,1.38e-05,2.76e-07,,,1.7,0.07,0.009,0.004,220.0,48.0,1703.0,1.8,0.24,45.09809112548828,0.21828389167785645,3.1365329452997285e+28,3.1529510330198264e+27,9.407933263469766e+51,1.944515863763084e+51,6.690344440281505e+52,7.45400653074338e+50,,,875.5,0.6666666666666667,0.027450980392156866,0.7058823529411765,0.09411764705882353,0.022949999999999998,0.010199999999999999,561.0,2232.5249999999996,122.39999999999999,4342.65,6.666666666666667,0.27450980392156865,1.1475,0.5099999999999999,1.87,7.441749999999999,0.408,14.475499999999998,7.0588235294117645,0.9411764705882353,0.8239087409443188,0.017882713960722135,0.05975269420929884,0.19301976973477855,0.27184160653649897,1.7282946313922585,0.09475515968798219,3.361834103096535,0.8487323246693509,0.05790593092043358,51.973494228012505,0.08976387118781316,52.825448477209214,0.004838665532497518,,
109,80520,1.55,8.23e-08,1e-08,1.59e-07,3e-08,,,,,0.037,0.098,12.0,5.0,5.0,,,45.075531005859375,0.21260468661785126,3.1041151946490816e+28,3.0391794769849086e+27,9.96518483877721e+50,2.2964906229525847e+50,7.549922042101238e+50,1.062664394290519e+50,,,5.0,,,,,0.09434999999999999,0.24989999999999998,30.599999999999998,12.75,12.75,12.75,,,4.717499999999999,12.495,0.102,0.0425,0.0425,0.0425,,,,,0.673711908836969,1.150293492608613,-0.9913998282380825,0.18095603412635494,0.18095603412635494,0.18095603412635494,,,50.998485358602636,0.10008376376621732,50.87794246727687,0.06112768846908385,,
25,30328,1.52,1.6e-06,1.1e-07,6.14e-05,2.4e-06,0.00196,0.000492,0.08,0.08,0.024,0.003,130.0,13.0,14.0,1.69,0.81,45.04511260986328,0.21248431503772736,3.060935304344502e+28,2.9952061037852623e+27,1.88381455311211e+52,3.907592748265845e+51,2.868705693479255e+53,1.4918810009966774e+51,5.6226631592193395e+50,1.4117060687953372e+50,13.5,0.031746031746031744,0.031746031746031744,0.6706349206349206,0.32142857142857145,0.06048,0.00756,327.6,34.02,32.76,35.28,0.31746031746031744,0.31746031746031744,3.024,0.378,1.092,0.11340000000000001,0.10919999999999999,0.11760000000000001,6.706349206349206,3.2142857142857144,-0.49831055378960054,0.4342944819032518,0.4805817868291689,0.05428681023790648,0.03822263836871846,0.045099811582260764,0.043429448190325175,0.046770174974196346,0.8264861638321294,0.20815297653351122,52.275038147647855,0.09008561725428096,53.457685995351554,0.002258564508244638,50.74994206670803,0.1090401716030008
103,80330,1.51,1.33e-07,1.8e-08,8.77e-07,1.26e-07,,,,,0.109,0.06,20.0,9.0,9.0,,,45.0194091796875,0.21609660983085632,3.0249170125645865e+28,3.0102814503662457e+27,1.5292850180259667e+51,3.680793581797937e+50,4.0175627139824843e+51,1.495590510578867e+50,,,9.0,,,,,0.27359,0.15059999999999998,50.199999999999996,22.589999999999996,22.589999999999996,22.589999999999996,,,13.679499999999999,7.529999999999999,0.1673333333333333,0.07529999999999999,0.07529999999999999,0.07529999999999999,,,,,1.1360702237576805,0.23906118269903767,-0.7764175375746432,0.19543251685646332,0.19543251685646332,0.19543251685646332,,,51.1844884338887,0.10452913111404108,51.60396266480662,0.01616718274666118,,
